X_0,X_1,X_2,class
kind_3,18.79993623,4.05716914,0
kind_3,24.83067561,4.057173519,1
kind_3,20.10631363,4.057169024,0
kind_2,21.00730085,4.057174123,1
kind_2,20.00562542,4.064633506,0
kind_3,17.27207537,6.422570662,0
kind_2,19.59773296,6.423685975,0
kind_3,20.87168283,4.059206648,0
kind_1,17.27553892,4.063516325,1
kind_1,34.27108555,6.424066125,1
kind_3,21.27772452,4.057169527,0
kind_4,22.19665789,4.10620039,0
kind_4,19.9989746,4.264549923,0
kind_4,17.10640321,5.244774837,1
kind_2,18.96964468,6.421996167,0
kind_1,25.16406511,6.423485616,0
kind_1,33.13863012,4.994931923,0
kind_4,43.48864384,4.711904687,0
kind_4,29.53424391,5.271770664,0
kind_2,18.65219276,4.32965379,1
kind_1,17.05027471,6.410982355,1
kind_3,19.21213751,4.065058301,1
kind_4,24.26952827,4.05721887,0
kind_2,18.58766147,6.411641793,0
kind_3,20.11930218,6.424112256,0
kind_4,17.45324183,4.071800113,1
kind_3,24.58327715,4.084531221,0
kind_2,18.83263582,4.057181819,0
kind_4,17.65706429,4.58371346,1
kind_2,22.0673123,6.422050085,1
kind_3,17.31679288,6.214013235,0
kind_2,20.40618795,6.412201083,1
kind_2,17.03558441,4.057169291,1
kind_1,25.6698875,6.411490901,0
kind_2,17.05402017,4.058108381,1
kind_1,17.0418901,6.350182055,1
kind_1,18.84851162,6.424058202,0
kind_3,17.27866575,4.064384948,1
kind_1,21.11968271,5.553503442,1
kind_1,23.33623903,4.101523412,1
kind_1,17.03000537,6.423358327,1
kind_3,17.32261448,4.064713961,1
kind_3,17.25745595,6.41687557,0
kind_4,21.82073742,4.068112735,1
kind_1,23.72319084,4.073384988,1
kind_2,27.3022092,6.174245608,0
kind_4,19.1872575,5.000113748,0
kind_2,17.29456908,5.942552902,1
kind_3,24.34143489,4.05736811,1
kind_3,22.49184396,6.392965458,0
kind_1,17.70344036,6.275493659,1
kind_2,16.99736255,4.062731698,1
kind_1,20.8488083,6.423956837,1
kind_4,17.79552385,4.063488985,0
kind_1,17.19233416,6.417890753,1
kind_1,17.04709738,5.765589162,1
kind_4,21.75189289,4.081541169,1
kind_3,17.05045545,6.423109943,1
kind_4,38.65451492,4.882426913,0
kind_1,19.2184734,4.775330202,1
kind_2,20.50220863,6.411577505,1
kind_4,20.80459473,4.062858629,1
kind_1,17.19838969,6.373359902,1
kind_3,17.07957513,6.424113696,1
kind_1,26.80205259,4.421121615,1
kind_4,17.45787153,4.172337754,1
kind_1,17.54370193,6.424106786,1
kind_2,18.33595623,6.422760045,1
kind_1,35.7477854,6.29119351,0
kind_1,22.24128534,6.418436657,0
kind_4,17.00657589,4.270905304,1
kind_2,20.4793826,6.208973223,0
kind_1,23.85481401,4.289465884,1
kind_3,17.06426864,6.424102819,0
kind_2,23.12257824,5.054152241,0
kind_3,19.26912477,4.063498546,1
kind_1,17.46028271,4.156518622,1
kind_4,21.93313723,4.057296463,1
kind_1,17.03815175,4.071776577,1
kind_3,19.36806607,4.403438136,0
kind_2,25.8450243,4.057333599,0
kind_2,22.13439968,6.421751594,1
kind_3,19.69829481,4.153587423,1
kind_3,18.74210927,4.793291027,1
kind_4,32.68590251,4.057335566,0
kind_2,18.28997145,4.477489035,0
kind_1,17.79013375,4.204917403,1
kind_4,17.46068577,6.272991251,1
kind_3,18.32141668,4.085136833,0
kind_4,17.17818657,4.057739081,0
kind_3,24.28942556,4.486453758,0
kind_2,17.23368387,6.424113731,0
kind_1,18.86109254,6.424113725,1
kind_1,17.16664497,4.057361372,0
kind_2,30.11300467,4.057735103,0
kind_1,31.40334693,6.423935272,0
kind_4,17.62185251,6.422861211,0
kind_1,20.13111027,4.057248082,1
kind_4,27.70280692,6.423918659,0
kind_1,17.27182858,4.074922603,1
kind_1,24.26126618,6.423896314,1
kind_3,20.90614658,4.086452331,0
kind_2,21.59716946,6.424112913,1
kind_3,21.79957933,5.140322072,0
kind_4,18.65922257,5.173536736,1
kind_3,17.53836811,4.058423922,0
kind_1,18.43285945,5.771013354,1
kind_1,19.53784323,6.347108333,1
kind_4,21.00104905,4.329665706,0
kind_4,17.44395696,4.057171877,1
kind_1,18.0268127,4.057169002,1
kind_4,17.7547016,5.790375212,0
kind_3,17.04484463,4.114625471,0
kind_4,18.82138097,4.058096653,1
kind_2,17.61641945,4.657061767,0
kind_1,17.39146535,4.840432095,1
kind_2,18.29552183,6.279263561,0
kind_1,17.66195658,6.424090091,1
kind_3,31.89776585,6.379017303,0
kind_4,18.37802841,6.21647366,1
kind_2,17.01511713,4.059028283,1
kind_4,17.6490161,4.06848956,1
kind_3,28.43066317,4.21646772,1
kind_3,44.44934849,6.423973766,0
kind_4,24.09930271,4.058419433,0
kind_4,17.07648825,4.057169033,1
kind_2,17.80780865,6.424106301,0
kind_3,17.09720768,4.077167664,0
kind_1,30.16741539,4.375665633,1
kind_4,28.38539896,6.419951068,1
kind_1,17.5797485,4.059549257,1
kind_4,27.79770571,4.071735959,1
kind_4,17.97960486,6.424101542,0
kind_3,19.19260054,6.424099417,0
kind_2,27.5323903,6.394988237,0
kind_4,20.4246336,4.057168993,0
kind_2,18.62856328,6.423576887,0
kind_2,22.08567927,4.123304679,0
kind_3,17.24803337,4.057238939,0
kind_2,23.33141927,4.058453284,1
kind_4,17.6881223,4.069666389,0
kind_3,19.13394935,6.412716806,1
kind_3,17.05797162,6.424074607,0
kind_1,24.12047127,4.680515139,1
kind_1,52.12848335,6.424113732,1
kind_3,23.18954203,6.424085155,1
kind_1,17.60789132,5.348998093,1
kind_2,17.16720463,4.182286544,0
kind_4,17.27402258,6.42315931,0
kind_1,17.19645837,6.383489208,1
kind_4,18.27309325,5.717689689,1
kind_2,19.43012766,6.396191951,1
kind_3,17.3317237,6.385732999,0
kind_4,22.80584392,4.059813765,0
kind_3,17.03173626,4.066030309,1
kind_1,17.93398637,4.147519697,0
kind_3,17.40331907,5.7644187,0
kind_3,18.20410453,5.154016359,0
kind_2,17.40239386,4.057170689,1
kind_4,17.53823217,6.424025151,0
kind_1,19.64671362,6.418131352,1
kind_4,18.12422791,5.814366464,0
kind_1,17.18078406,4.747119011,0
kind_1,17.79539597,6.416177995,0
kind_4,21.98570564,6.407474753,0
kind_3,19.86990041,4.057388786,1
kind_2,17.68453423,4.062661016,1
kind_2,17.00378517,4.677680964,0
kind_3,17.59584295,4.068638522,0
kind_1,19.01192085,6.42383875,1
kind_4,17.55539275,6.064228887,1
kind_4,17.85967971,6.0370529,0
kind_1,16.99927207,6.301169055,1
kind_4,17.03162678,4.057199377,0
kind_1,23.74121653,6.424104017,0
kind_1,17.04357959,6.413608148,1
kind_4,17.02028954,4.057169057,0
kind_3,17.95168684,5.321238474,0
kind_3,17.15134207,4.10906079,1
kind_1,17.09573223,6.424113207,0
kind_4,19.5815719,4.148164971,0
kind_1,17.05777607,6.408990592,1
kind_2,20.15405776,6.214711989,1
kind_1,20.96472813,6.424113529,1
kind_3,17.24233696,6.423549919,1
kind_1,27.40168199,6.424080512,0
kind_1,18.16172238,4.619518532,1
kind_2,23.09301047,4.392288731,0
kind_4,18.1262093,5.99398702,1
kind_3,17.19571047,4.100922807,0
kind_4,21.25403751,4.06496106,1
kind_4,19.35268949,4.080810723,0
kind_1,17.29042933,6.417770124,1
kind_4,18.43407863,6.394763536,1
kind_1,19.83310938,4.057839905,1
kind_4,18.194115,4.057171441,0
kind_4,17.01163399,4.643948338,1
kind_4,18.19519944,4.057285891,1
kind_1,21.52489627,6.424112846,1
kind_3,17.05841635,6.42338778,0
kind_4,17.02644696,4.057170842,0
kind_2,18.20280089,6.423889222,1
kind_2,18.30167499,6.174588528,1
kind_3,17.43940678,6.42164832,0
kind_2,17.48979999,5.494293176,1
kind_2,21.25481107,4.457163454,1
kind_4,19.51666488,4.057189961,0
kind_4,25.28621779,5.589468007,1
kind_3,18.0653003,5.598278776,1
kind_2,18.16436387,4.730758522,0
kind_2,18.95934337,4.057604408,1
kind_4,19.08540433,4.057841795,0
kind_1,22.29587927,6.411429044,1
kind_1,17.98857367,6.329212966,1
kind_4,18.38546994,4.057176303,1
kind_3,18.50600132,4.101185158,0
kind_2,17.11721704,6.388651218,0
kind_2,17.10184178,6.328206995,0
kind_1,19.99234772,6.423419593,1
kind_2,19.04343006,4.125727384,0
kind_3,17.11886614,6.424055935,1
kind_1,17.03945241,6.424025531,1
kind_4,21.92395507,6.423174329,0
kind_1,23.82198525,4.0606433,0
kind_1,18.47664291,4.073148278,1
kind_3,17.02792052,5.34619455,0
kind_2,17.14203265,6.424046073,1
kind_4,24.90333146,4.057175074,0
kind_1,21.39266248,4.057205338,1
kind_2,36.46006693,4.205570263,0
kind_2,19.24746785,6.424109045,0
kind_3,17.04277314,5.01574751,0
kind_4,17.26459082,4.058231718,0
kind_1,38.47432711,6.277913859,0
kind_1,18.66870528,6.233117979,1
kind_2,17.19915449,6.359730378,1
kind_4,18.73912219,6.349491069,0
kind_3,17.65722357,4.317467837,0
kind_1,18.00669404,6.423574848,1
kind_1,17.23715123,6.42410946,1
kind_3,17.26384662,6.395057516,1
kind_2,18.36483396,4.574153986,0
kind_4,16.99762617,4.704322151,0
kind_1,24.04840074,4.064064966,1
kind_2,18.32942323,4.151241679,0
kind_3,16.99876878,4.062228782,1
kind_1,17.58581029,6.410148717,1
kind_1,18.15057781,6.076262104,1
kind_4,18.61883987,6.424083151,0
kind_2,17.90607614,6.165775815,0
kind_3,23.07552451,6.078486354,0
kind_1,20.99554523,6.424113581,1
kind_3,43.20555635,4.078044,0
kind_2,17.36069799,6.424083772,0
kind_4,27.32846799,4.057171069,0
kind_3,49.75671726,4.077737043,1
kind_3,18.29213855,4.057209903,0
kind_1,18.11363019,6.424108263,1
kind_4,17.40893651,4.057770721,1
kind_2,21.69473473,6.424113668,0
kind_1,45.11261899,6.422914748,1
kind_1,28.05763243,4.057173275,0
kind_2,44.88213684,6.306487882,0
kind_2,19.9935648,6.424113604,0
kind_2,20.17919695,4.133799208,0
kind_1,27.16621133,4.057170582,1
kind_4,22.83313499,6.423193887,1
kind_2,17.37612567,6.41763134,1
kind_4,32.48278402,6.424113133,1
kind_4,24.38304381,4.092553683,0
kind_4,17.65021448,4.057170422,0
kind_3,18.0761265,4.120639661,1
kind_1,17.06851221,6.424113684,1
kind_2,17.77121368,6.424047861,1
kind_1,17.03630834,4.057212725,1
kind_2,21.47509153,6.324928982,1
kind_1,19.30714696,6.424113064,1
kind_2,18.04041854,6.424085982,1
kind_3,22.90442461,6.28632239,1
kind_2,17.90316773,6.17418665,1
kind_2,27.85868542,5.551961138,1
kind_4,24.2328427,4.057170775,0
kind_2,19.68059351,4.642293084,0
kind_3,17.02784727,6.320870831,1
kind_4,19.98773084,6.422145152,0
kind_1,17.11142912,4.135442239,1
kind_3,17.11878448,4.086779711,1
kind_4,17.01045964,4.159674084,0
kind_4,18.1323002,4.057204643,1
kind_1,22.4846524,4.0969381,1
kind_1,17.00743203,6.42323093,1
kind_1,20.73414524,4.851965476,0
kind_4,20.21050848,4.057193901,0
kind_1,18.16250272,6.42070371,1
kind_3,31.12670522,4.057176088,0
kind_2,17.21459558,4.057171007,1
kind_1,16.99999919,6.423376204,1
kind_1,17.80698996,6.424113687,1
kind_3,17.00389895,6.418442232,1
kind_1,36.27710272,4.512795801,1
kind_2,17.64192558,4.110861916,1
kind_1,17.08761003,4.084657277,1
kind_1,18.24260917,5.522239992,1
kind_3,17.7424939,4.122032035,1
kind_1,17.00097374,4.061933694,1
kind_4,32.25188321,4.1145837,0
kind_1,17.35345945,6.423434723,1
kind_3,17.08892546,6.343797573,1
kind_1,18.18233914,6.424109229,1
kind_3,22.72562836,6.423793713,1
kind_3,17.18559962,4.068582288,1
kind_4,20.46220107,6.390621701,0
kind_4,17.93288858,4.057206304,1
kind_1,19.2393783,6.173638405,1
kind_2,18.55946618,6.423699917,0
kind_2,18.0007849,6.41581863,0
kind_2,22.61629977,6.424105478,1
kind_1,17.52930324,6.424090385,1
kind_2,18.11308109,6.324839418,0
kind_3,17.24772735,5.166807031,0
kind_1,19.79316147,5.364420661,1
kind_3,27.71761363,6.272721556,0
kind_1,18.99676556,5.23159854,1
kind_2,17.23439566,6.250404998,0
kind_4,20.55943373,4.063495224,0
kind_3,18.04378093,4.073402562,1
kind_2,19.23460736,4.809732786,0
kind_2,17.23871827,6.012317265,1
kind_2,17.0254279,4.144764793,1
kind_3,18.65653397,4.291619795,0
kind_2,28.45606055,6.423209757,1
kind_1,22.09288997,6.414756302,1
kind_3,25.43073396,4.058012162,0
kind_4,18.06063667,4.077619968,1
kind_1,21.52047028,6.424113686,1
kind_2,16.99777378,6.424063044,0
kind_1,22.63766327,4.058723988,1
kind_4,23.12317322,4.057169302,0
kind_2,18.31163161,6.423343764,1
kind_4,17.01504065,4.06935371,0
kind_3,17.06873866,6.38865007,1
kind_2,18.51413256,4.137594082,1
kind_4,26.38292682,4.057177471,0
kind_1,23.60978856,4.066612597,0
kind_4,24.6294257,4.175552731,0
kind_1,18.32522629,6.418627123,1
kind_2,17.15156635,4.057200826,1
kind_4,27.56531804,4.07018014,0
kind_1,18.80274264,6.424109647,1
kind_4,17.17914652,6.383013461,1
kind_3,19.12638964,4.065380497,0
kind_4,23.12626126,4.059059162,1
kind_2,17.43643672,4.107181877,1
kind_4,19.73012581,4.253029617,0
kind_4,17.35043727,6.423969501,0
kind_4,19.82546287,4.057907766,0
kind_2,19.46908388,6.424108012,0
kind_1,17.3380665,5.707078033,1
kind_2,18.77685999,6.424111,1
kind_3,28.39342435,4.325694838,0
kind_3,20.31736042,4.05759172,0
kind_2,25.60267291,5.526168462,1
kind_4,17.01681294,4.210984112,1
kind_3,17.98273577,6.423357354,0
kind_3,19.98378811,6.415980243,1
kind_2,17.06129981,4.205577068,1
kind_2,30.00781431,6.424060944,0
kind_3,21.43698064,5.976736121,1
kind_1,21.47390384,6.4241129,0
kind_4,17.81304689,5.870308188,0
kind_1,20.91143244,6.424113665,1
kind_3,18.28814823,6.424015987,0
kind_3,26.62485498,5.226586445,0
kind_4,20.64956445,4.057180909,1
kind_2,27.13275835,5.70261924,1
kind_1,18.43907262,6.341843579,1
kind_3,17.05211939,6.422376268,1
kind_3,18.88051324,4.058930478,0
kind_2,19.44996583,4.184974703,0
kind_4,19.8080889,6.424107737,0
kind_3,18.58884916,6.296536608,0
kind_4,17.08955938,6.3765546,0
kind_3,17.84077889,5.687322266,0
kind_3,17.06379418,4.111566027,0
kind_2,19.70535092,6.424111499,0
kind_1,20.96264557,4.130755956,0
kind_2,26.72856723,6.423536787,1
kind_3,19.97719061,6.421261913,0
kind_3,17.11624105,4.057870881,1
kind_4,18.68136155,4.057177238,0
kind_1,18.90764267,6.424113695,1
kind_2,17.21381051,4.057170123,0
kind_2,31.63324961,6.401868881,1
kind_3,17.43525134,5.690771365,0
kind_3,17.24272672,4.06222972,0
kind_3,19.4308663,4.057446759,0
kind_2,18.6692561,4.155232601,1
kind_2,20.48673131,6.424069825,0
kind_1,21.37707689,6.412019697,1
kind_3,33.41589175,4.60494196,0
kind_2,17.38693994,4.059197398,1
kind_2,20.38103483,4.057170336,0
kind_2,17.17384679,4.968628745,0
kind_3,17.10406034,6.326383018,1
kind_1,18.17799355,4.09881647,1
kind_2,17.11973471,6.423782268,1
kind_2,18.16726462,4.268865636,1
kind_3,20.56191155,5.81437092,0
kind_3,20.74961618,6.424102615,1
kind_3,18.91498616,6.288700208,0
kind_1,18.5600401,5.694899998,1
kind_4,27.55307196,4.214242463,0
kind_3,17.2778972,4.05796008,0
kind_3,31.02982616,4.05751744,1
kind_1,19.38231838,4.26991438,1
kind_1,17.07196119,4.075794958,1
kind_3,35.73321653,6.424025537,0
kind_4,23.26020249,4.110605713,0
kind_1,21.96854964,4.057170437,1
kind_2,17.04024378,4.307469749,0
kind_1,28.4234607,4.057254285,1
kind_2,17.22313118,4.410751807,0
kind_2,17.35321161,5.380504301,1
kind_2,17.00645013,6.07451935,1
kind_1,21.99158434,4.099586031,0
kind_2,19.50250816,6.385736194,0
kind_1,17.00484045,6.422359519,1
kind_4,33.89654243,4.057169031,0
kind_2,17.31946316,6.42355787,1
kind_2,18.79894952,6.130190442,0
kind_1,17.24271879,4.901716767,1
kind_2,17.50664667,4.34196466,0
kind_3,20.53079002,4.058618867,1
kind_4,17.13245928,4.057392067,1
kind_4,20.27122373,5.467269129,0
kind_2,17.09102756,4.813625662,0
kind_1,17.21004014,6.287659053,1
kind_1,17.42568428,6.424112409,1
kind_2,17.2882536,4.073156154,0
kind_2,17.0281032,4.058961969,0
kind_2,19.37970981,4.057172501,0
kind_4,20.49118299,4.057250445,1
kind_3,22.14739349,6.424083861,1
kind_2,20.70826587,6.422368867,0
kind_4,18.36737619,4.058245027,1
kind_2,18.35577747,6.424094975,1
kind_2,18.34116616,6.424038525,0
kind_4,24.68050266,6.424112668,1
kind_2,17.7323655,5.675259673,1
kind_4,22.90977223,4.057169915,0
kind_3,17.35138838,4.058400409,0
kind_1,17.45580897,6.373695643,1
kind_2,17.41151764,6.419385738,0
kind_1,17.54278182,6.423176618,1
kind_2,17.51842171,6.417334096,0
kind_3,17.60616098,4.178997224,0
kind_1,20.00067381,6.423346391,0
kind_2,28.1781983,6.025035861,0
kind_4,19.69012303,4.102837999,0
kind_4,17.68074944,4.097428475,1
kind_2,22.76549336,4.087634416,0
kind_3,18.70985737,4.106351922,0
kind_1,29.09660351,4.265321763,0
kind_1,18.09703331,4.204684552,1
kind_4,33.11856677,4.062324252,0
kind_3,22.39336421,5.248012993,0
kind_2,17.31941045,6.424110132,1
kind_2,21.44201231,5.385409674,1
kind_2,17.87824818,5.585611464,1
kind_3,18.30096831,6.403698245,0
kind_2,17.2343942,6.42399385,0
kind_4,35.19318339,6.423968862,0
kind_2,18.25266832,4.058733677,1
kind_3,17.75729385,6.345241392,1
kind_1,18.471678,6.424110912,1
kind_4,19.99572404,4.064237111,1
kind_1,19.83912976,4.079368552,1
kind_1,17.68604132,5.007654498,1
kind_1,17.53613135,4.42893604,1
kind_2,18.99269688,6.419212801,0
kind_2,17.46350503,4.063073079,0
kind_2,18.58187365,5.448825453,1
kind_1,18.18138609,4.175342902,1
kind_4,17.06692578,4.114467274,1
kind_1,25.9035436,6.350149868,1
kind_1,18.18009713,6.385691479,1
kind_3,23.31878986,6.423942626,1
kind_1,28.52172929,5.402557542,1
kind_4,18.93645055,5.594583636,0
kind_4,34.00041483,4.061678977,0
kind_4,25.77298688,4.057301306,0
kind_2,16.9983825,4.219753082,0
kind_3,17.07307812,6.421147456,0
kind_3,33.61016469,4.058412175,0
kind_1,26.53780754,5.631617506,1
kind_1,17.59780669,6.424113644,1
kind_3,16.9990049,4.057196216,0
kind_3,28.02232658,6.415653079,1
kind_1,17.02779883,6.423534961,1
kind_1,17.19758779,4.111589189,1
kind_3,27.58202626,4.063143589,1
kind_4,20.81805754,4.057189745,1
kind_4,21.62888492,6.151740486,1
kind_2,21.31213827,6.422469461,1
kind_3,17.11709875,4.057169495,1
kind_4,24.52837515,4.064708341,0
kind_2,17.70830918,6.182321396,1
kind_4,20.33936201,4.071637095,1
kind_3,23.44429323,4.188909001,0
kind_4,18.0377693,4.057171863,0
kind_3,18.21107138,4.717169224,1
kind_3,21.59373168,5.635174109,0
kind_3,28.48521736,4.281841029,1
kind_3,20.07811201,6.092358001,1
kind_2,21.21910701,6.424050197,0
kind_1,27.53113404,6.424085632,1
kind_2,24.33526857,5.286733663,0
kind_3,17.84181567,4.125179219,0
kind_4,19.23941407,4.065107975,0
kind_1,17.10694276,5.122343544,1
kind_3,27.03164559,4.057441616,0
kind_1,18.81451745,6.423359685,1
kind_4,19.77227508,6.283570719,0
kind_3,18.78040375,4.057650317,0
kind_4,18.03818881,4.057170528,1
kind_2,35.21725571,5.263183102,0
kind_3,17.00182198,4.981834983,0
kind_2,19.59683521,6.424108888,1
kind_4,17.020744,4.057481351,0
kind_4,18.90764212,4.067483908,1
kind_4,17.54546063,4.058051458,0
kind_3,24.99141762,5.580498256,0
kind_2,18.00610439,6.424023854,0
kind_2,20.23452645,6.398855169,1
kind_1,19.20323369,6.424113639,1
kind_3,25.23591618,6.384866348,0
kind_4,33.26523121,6.42397078,0
kind_2,17.51939058,4.064140245,1
kind_1,19.18095375,6.424081804,1
kind_2,18.61506368,6.424111716,0
kind_4,18.07042724,4.057747214,0
kind_2,25.2565373,6.422192543,0
kind_4,19.6413309,6.005891828,0
kind_4,18.92142945,6.417315365,1
kind_1,17.57469879,4.067060275,1
kind_2,17.37211193,6.424113491,1
kind_1,17.17871782,6.423973827,1
kind_4,17.05012754,6.413999777,1
kind_4,22.23128676,4.098738838,0
kind_4,20.80934632,4.057171371,1
kind_1,26.51102422,4.323278537,1
kind_2,19.5903699,5.554388352,0
kind_2,17.74459366,6.418445537,0
kind_2,19.27077997,4.934980405,0
kind_2,17.16366633,5.720662683,1
kind_3,17.51292837,6.378465885,0
kind_3,19.31708725,4.058357361,1
kind_4,21.26946136,6.188670238,0
kind_1,19.58842319,5.992270706,1
kind_1,20.81587378,4.110195711,0
kind_1,18.08269914,4.057169031,1
kind_3,21.10789725,6.420304714,0
kind_2,17.52801241,4.068143937,1
kind_3,17.06617691,4.241258775,0
kind_3,26.50933547,4.064008603,1
kind_3,25.04280345,4.062651069,0
kind_1,18.75567105,6.424113674,1
kind_4,16.99857898,4.106485517,0
kind_2,18.11639898,6.42084316,0
kind_3,17.02345101,4.087037479,0
kind_4,17.42405726,4.057168992,1
kind_1,29.38280407,5.933627593,1
kind_4,21.49877741,5.709590448,1
kind_4,19.90694117,4.068726562,1
kind_1,22.54275055,5.555365804,1
kind_3,17.89660479,5.967089741,1
kind_1,18.0627831,6.406983178,1
kind_4,18.2496859,6.424099148,0
kind_4,17.23762901,4.057315024,0
kind_4,17.12528142,6.424113719,0
kind_3,24.65686872,6.423927342,1
kind_1,23.67737008,5.974595484,1
kind_4,18.33964412,5.952921451,0
kind_1,17.9484349,6.424113732,0
kind_1,17.99801161,6.42256026,1
kind_2,21.71483769,6.415688187,0
kind_4,17.12316076,6.018908098,1
kind_2,19.68632917,4.071766392,0
kind_4,19.1097076,4.057238248,1
kind_2,17.05652772,6.285942183,0
kind_3,17.31288171,4.579791083,0
kind_4,18.73887654,4.05718128,0
kind_3,20.09358077,5.437588594,0
kind_1,17.40909909,5.44671827,0
kind_1,17.68602401,6.424018863,0
kind_3,17.82503737,4.597679945,0
kind_2,17.0002102,4.387751402,0
kind_4,20.61546315,6.418349637,0
kind_2,19.81064715,6.413086746,0
kind_2,33.87887525,6.329202602,0
kind_3,18.51485976,4.057176849,1
kind_1,18.18079262,6.408852876,1
kind_4,20.4229731,4.057172479,0
kind_3,17.52701682,4.057169012,0
kind_1,19.70396539,6.419382849,1
kind_2,17.09183647,6.122276582,0
kind_3,17.67015104,6.42411293,0
kind_2,17.56881371,6.420702777,0
kind_3,21.66819757,5.696500364,0
kind_1,17.10694958,4.086051976,1
kind_1,17.51052582,4.450433275,1
kind_3,18.41703961,6.423720095,0
kind_4,17.95541772,4.057771514,0
kind_3,25.66742798,4.057179153,1
kind_4,19.62736854,4.057171461,1
kind_1,19.82478837,6.424105396,1
kind_2,21.15460595,4.058505653,0
kind_4,22.51781015,6.368366643,0
kind_2,18.72053461,5.0499555,0
kind_4,17.02421668,4.096713063,0
kind_2,23.97265481,6.423953533,0
kind_2,19.65226527,6.423696655,0
kind_3,24.29286967,6.424097693,0
kind_3,33.1482633,6.162562136,0
kind_4,17.22238862,6.40916506,0
kind_2,18.85462955,6.424083024,0
kind_3,21.18399898,6.284757812,0
kind_1,18.72980779,4.062504216,0
kind_3,26.7100215,6.413022888,0
kind_4,22.56846072,4.173917194,0
kind_2,18.24266262,6.366865781,0
kind_1,17.03885785,4.057189586,1
kind_1,17.10442936,4.057168996,0
kind_2,17.04455961,4.28764812,0
kind_1,17.029436,6.422855551,1
kind_2,19.586959,6.133684313,1
kind_1,28.37123197,4.061904671,0
kind_3,17.00005239,6.424032674,1
kind_4,17.16305203,4.057169027,0
kind_3,17.00674529,5.505618926,0
kind_2,17.0242971,4.057678134,1
kind_2,27.46351069,6.423608792,1
kind_1,17.01844223,6.02476424,1
kind_3,17.17834063,4.05716933,1
kind_3,18.98824275,5.979224916,1
kind_3,17.02689393,4.057459316,0
kind_3,17.53154003,6.424113709,1
kind_2,17.014622,4.657343725,0
kind_3,18.42655612,6.061042241,0
kind_4,21.04411445,6.423487655,0
kind_2,20.75294229,6.423769618,0
kind_4,17.39845393,4.368527074,0
kind_2,20.35361152,4.488885545,0
kind_4,28.46102252,4.398136512,1
kind_4,20.58626793,6.424111902,0
kind_4,38.81839531,4.057171419,0
kind_2,17.11049496,5.505763459,0
kind_3,17.01953173,4.05917793,0
kind_3,17.80207886,5.496890794,1
kind_3,20.47196101,6.200491823,1
kind_1,22.04429904,6.423880198,1
kind_1,26.14831969,4.362363478,0
kind_3,17.44672129,4.279157159,0
kind_3,47.51006411,6.423700095,0
kind_2,31.84441422,6.415198128,0
kind_2,17.50352712,5.819713159,0
kind_1,17.38512037,4.784778669,1
kind_1,27.58023186,4.066280123,1
kind_2,18.33094457,4.576371696,0
kind_1,23.90594048,6.131763146,0
kind_2,17.13660248,4.060843942,0
kind_1,17.19112206,6.424111455,0
kind_3,18.4356749,6.414653091,1
kind_4,25.10758782,5.048553507,1
kind_2,17.29356021,6.392519263,1
kind_2,31.8090217,4.057882457,0
kind_1,17.89146819,6.316740994,1
kind_4,17.5151588,4.057169471,0
kind_3,18.51996529,4.059017284,0
kind_4,17.07296376,4.057172902,0
kind_4,21.98149359,4.060027774,0
kind_4,17.69223862,5.993321083,0
kind_3,17.27782482,4.057169044,0
kind_4,22.48492644,4.05732985,0
kind_2,20.21068232,6.357456322,0
kind_1,18.73336255,6.383411032,1
kind_1,22.02748009,5.960781522,1
kind_1,19.96502118,4.226178123,1
kind_1,17.17096006,4.176612964,1
kind_3,17.54258778,4.058815453,1
kind_2,18.3018633,4.058717026,1
kind_3,26.07990521,4.077651933,1
kind_3,22.53080834,6.187485529,1
kind_3,18.84872935,6.424090827,1
kind_2,20.77032017,6.421851478,1
kind_2,16.99797677,5.987643147,1
kind_4,17.08861478,4.057171505,0
kind_4,22.44827492,4.058774542,0
kind_3,27.94587228,5.656858338,0
kind_4,20.21779784,4.06655766,0
kind_2,21.48904514,6.420822666,0
kind_2,17.80234678,6.424041263,0
kind_2,17.79616038,6.424113508,1
kind_3,21.29496594,4.642389424,0
kind_1,31.79621118,4.112922406,0
kind_4,17.93317731,4.060311813,0
kind_2,25.13958349,4.083806064,1
kind_4,20.97596799,4.107356525,0
kind_1,17.02585824,6.360266222,0
kind_4,17.29167778,5.612604375,1
kind_4,18.55444034,5.61310526,0
kind_3,19.24267086,6.40235719,0
kind_1,18.79965682,6.084374681,1
kind_1,34.23163117,4.58263964,0
kind_1,38.71528426,6.31953068,1
kind_1,17.36179636,4.16913749,1
kind_3,17.55296081,4.058657139,0
kind_1,17.07917444,5.914980534,1
kind_3,17.93664678,6.418037802,1
kind_4,27.58558672,4.058714528,1
kind_2,18.19786445,6.418122128,0
kind_2,20.26890152,5.280693317,1
kind_3,17.72327772,4.057169104,1
kind_4,18.03734224,4.061901674,0
kind_1,17.95528767,6.245131034,1
kind_2,29.60844652,4.057476153,0
kind_1,21.42721352,6.423263586,0
kind_1,18.30064268,6.410895229,1
kind_4,17.03842663,4.059949022,0
kind_4,19.18430499,4.167212425,0
kind_4,20.52225917,4.168882467,1
kind_2,17.07136396,6.085011016,1
kind_1,22.03385428,5.514694182,1
kind_1,22.993992,4.057213276,0
kind_3,20.87519457,4.156680173,0
kind_1,21.70033374,5.189900093,1
